review,aspects,scores,sentiment,sentiment_score
Not Verified   Gatwick  Malaga Nothing special nowadays theres unfortunately not much difference between   Easyjet Flight left Gatwick late  arrived  Malaga late  seats  longer recline Food and drinks are expensive their Cream Tea excludes tea Lift your ga,"['flight delays', 'seat comfort', 'booking problems']","[0.9602407217025757, 0.8715471625328064, 0.4699643552303314]",negative,0.8400455117225647
Trip Verified   Vancouver  London There are time when British Airways deserve   ranked  one  the very best carriers This flight proves the point From the warm welcome  the door  boarding until deplaning  LHR the crew were outstanding Friendly attentive and,"['customer service', 'staff attitude', 'lounge experience']","[0.996907651424408, 0.9952694773674011, 0.8144717216491699]",positive,0.9446245431900024
Trip Verified     flying London  Seattle  Business Class  May  and British Airways wants around  each way for   choose seats All other airlines  have encountered allow Business Class passengers  choose seats   additional cost They decided  change  seat for,"['customer service', 'staff attitude', 'seat comfort']","[0.9740160703659058, 0.9600954651832581, 0.7023913264274597]",neutral,0.880052924156189
Trip Verified   London Heathrow  Nairobi  First   much weaker than that  Middle Eastern and Asian airlines  despair The brightest spot  this trip was being able  use the  lounge  Heathrow   cram  firstclass seats onto    quite  achievement But   the food t,"['lounge experience', 'food quality', 'seat comfort']","[0.971975564956665, 0.6593903303146362, 0.5674509406089783]",neutral,0.509970486164093
Trip Verified   Dubai  London  husband and  traveled together  got business class  ticket was  last minute addon  was Premium Economy instead After  boarded  husband came    give  his pillow   got settled and started sleeping  was woken    flight attendant,"['booking problems', 'seat comfort', 'customer service']","[0.956991970539093, 0.8451187610626221, 0.8274553418159485]",neutral,0.8544706702232361
Trip Verified   London  Cape Town Gone are the days  which British Airways was  great airline Weird seat configuration service that needs training horrible food and  internet  business class are  basic services offered  most  the airlines but not,"['seat comfort', 'customer service', 'booking problems']","[0.48928701877593994, 0.45637696981430054, 0.2494482398033142]",negative,0.777854323387146
Not Verified   Rio  Janeiro  London  Economy  packed out seating awful food very narrow seats uncomfortable expensive add ons seat choice luggage try  match Norwegian pricing  the Rio route IFE was iffy  back and legs have been terrible for  days  paid  fo,"['booking problems', 'baggage issues', 'seat comfort']","[0.9926141500473022, 0.8182781934738159, 0.7944143414497375]",negative,0.9186241030693054
Trip Verified   Johannesburg  Dublin via London  get  the counter and require  transit visa Since when and why  you are  the same terminal even There was  support guidance  remorse from the staff  also had  non refundable hotel booking  Dublin  need  commu,"['booking problems', 'staff attitude', 'customer service']","[0.9426748752593994, 0.8341088891029358, 0.7972235083580017]",negative,0.5340099930763245
Trip Verified   Las Vegas  Paris via London The staff were great but the  was the most uncomfortable flight  business class Ive experienced  The aisle seat felt like  was sitting  the aisle  business class configuration   Thats  tight squeeze Andthere were,"['customer service', 'seat comfort', 'staff attitude']","[0.8691757917404175, 0.8543007373809814, 0.7297651171684265]",negative,0.4396776556968689
Trip Verified    cancelled  return flight  Feb from Geneva  Gatwick due  storm Ciara They rebooked  onto  later flight then cancelled that  well Since then  heard nothing more and  was left   own  buy  new return flight Ive tried calling them several times,"['booking problems', 'flight delays', 'staff attitude']","[0.9967474341392517, 0.9920567274093628, 0.950285017490387]",negative,0.7618510127067566
Trip Verified   Mexico City  Manchester via London  plane from Mexico City  London was smooth Entertainment was quite nice and  was the food although  chose  window seat and was never informed  wasnt actually the window but  wall The crew was amazingly kin,"['food quality', 'customer service', 'staff attitude']","[0.9431785941123962, 0.899053692817688, 0.8339425921440125]",positive,0.906533420085907
Trip Verified  London Heathrow  Sofia  good experience onboard one  BAs recently refreshed  cabins although unfortunately without any inseat power supply contrary  what  stated  their website about which aircraft types were due  get inseat power following ,"['booking problems', 'staff attitude', 'lounge experience']","[0.8046293258666992, 0.6222330927848816, 0.5756362080574036]",neutral,0.43734848499298096
Trip Verified    was  fly  Melbourne from Manchester via London and Singapore  July  Arriving late  board  Heathrow flight the CheckInStaff discussed  dilemma with her supervisor Only option being  find  way  Heathrow  somehow managed  get  Heathrow  time ,"['flight delays', 'customer service', 'staff attitude']","[0.9841645956039429, 0.9669620990753174, 0.9575664401054382]",neutral,0.8159725069999695
Trip Verified   Madrid  London  keep giving  the benefit  the doubt but things are getting worse not better This  has cramped business class seats  middle table any more and frankly this   pathetic premium cabin Despite every statement they make about cate,"['booking problems', 'seat comfort', 'staff attitude']","[0.6714892983436584, 0.40920230746269226, 0.36101439595222473]",negative,0.9146988391876221
Trip Verified   Prague  London This  the first time  have flown with British Airways The flight departed earlier than intended and got  Heathrow about  minutes early However  Heathrow there was  plane  the way   had arrived early  negative was  the checkin,"['customer service', 'flight delays', 'staff attitude']","[0.7419549822807312, 0.5910293459892273, 0.5237908363342285]",neutral,0.869009256362915
Trip Verified   Johannesburg  London Whoever designed the refurbished Galleries Lounge  JNB has  understanding  acoustics  every syllable   Facetime conversation was audible  feet away Add  different languages and some degree  inebriation  you have  recipe,"['lounge experience', 'customer service', 'staff attitude']","[0.96684330701828, 0.45976540446281433, 0.07010280340909958]",neutral,0.7492983937263489
Trip Verified   Las Vegas  Gatwick  very disappointing service for Club World  felt like  was travelling  economy with attitude Especially considering the very high cost  the flight Ive paid half  much less for business class returns  Australia  got off   ,"['staff attitude', 'booking problems', 'customer service']","[0.9905082583427429, 0.9745880365371704, 0.9631598591804504]",negative,0.8821844458580017
Trip Verified   San Diego  Stockholm via London Had  written this review immediately  landing  would have been zero out  ten But  realise this would  unfair    game  two halves The inflight experience  immeasurably improved from  few years ago The food  Cl,"['food quality', 'flight delays', 'lounge experience']","[0.47669512033462524, 0.42162278294563293, 0.3254489004611969]",negative,0.5057371258735657
Not Verified   Cape Town  Johannesburg The SLOW lounge  Cape Town continues  impress  the standard  service and the generous array  food and drink including ingenious winedispensing machines Boarding was quick and takeoff was exactly  time There was some t,"['customer service', 'lounge experience', 'food quality']","[0.9590426087379456, 0.900381863117218, 0.7116404175758362]",positive,0.8451967239379883
Trip Verified     December before  flights departure  got  purse stolen  NYC with all  money and  passport   Thanks  the kind strangers  managed  get  the Danish embassy and get  temporary passport When  arrived  the JFK Airport  was too late and  wasnt al,"['customer service', 'booking problems', 'staff attitude']","[0.8357579112052917, 0.564711332321167, 0.19529768824577332]",neutral,0.6950791478157043
Trip Verified   Phoenix  London Since moving  the USA Ive been flying  more than  the past and overall they provide  more than acceptable service  you choose your seat  Club World carefully and the crew are  the right mood then they surpass expectations Th,"['customer service', 'seat comfort', 'staff attitude']","[0.9878446459770203, 0.9794586300849915, 0.9692890048027039]",positive,0.8747119903564453
Trip Verified  London Heathrow  Bangkok Done this route  few times with British Airways over the years first time and probably last  economy old plane needs upgrade poor entertainment system Uncomfortable seats especially for  hour flight  know theyre star,"['seat comfort', 'customer service', 'staff attitude']","[0.774042546749115, 0.4483805000782013, 0.22453482449054718]",negative,0.6687976121902466
Trip Verified   Mumbai  Boston via London  flight with British airways was really good The catering was excellent  both flights and even the service was good However some  the seats have very limited legroom due  the IFE box blocking space  front  you Also,"['seat comfort', 'food quality', 'customer service']","[0.8717731833457947, 0.8300517201423645, 0.828769862651825]",positive,0.8928043842315674
Trip Verified   purchased roundtrip tickets for  wife and   travel from Orlando Florida  Accra Ghana and  purchased advance seat assignments Unfortunately British Airways only gave  the seats  paid for for one  four international legs our our roundtrip  ha,"['booking problems', 'flight delays', 'staff attitude']","[0.9923333525657654, 0.6652619242668152, 0.6483777165412903]",neutral,0.4816555380821228
Trip Verified   Toronto  Geneva via London  stopped flying  about three years ago after they dramatically downgraded their service Apparently things have improved somewhat since   decided  give them another try Overall  was happy with  experience save for ,"['customer service', 'staff attitude', 'flight delays']","[0.9719609022140503, 0.8705567121505737, 0.8047633767127991]",neutral,0.5166195631027222
Trip Verified  Hong Kong  London Heathrow with British Airways One  the best flights Ive had   premium cabin The service seat food and wine are among the best Ive experienced The only gripe  had was the cabin temperature which was quite warm and sleeping w,"['food quality', 'seat comfort', 'customer service']","[0.9740946292877197, 0.9095668196678162, 0.8523236513137817]",positive,0.9718167781829834
Trip Verified   San Jose  Amsterdam via London Layout  Boeing  cabin  poor with rearmost seat not having luggage bins row    and   addition the crew fill the bins over the outer seats row    with their bags and blankets  would not recommend   the,"['baggage issues', 'staff attitude', 'booking problems']","[0.9739052057266235, 0.8722687363624573, 0.2177998572587967]",negative,0.8321419358253479
Trip Verified   Singapore  Paris via London The flight was   dated seating with shakey arms not the most comfortable but  serviceable experience However our luggage was not loaded onto the flight the second time this happened now with  and despite   hour f,"['baggage issues', 'flight delays', 'staff attitude']","[0.9970917105674744, 0.9794628024101257, 0.9366052150726318]",negative,0.7171661853790283
Trip Verified   Warsaw  London Everything went like clockwork and nothing could  disliked about this flight Professional crew with beams  their faces new aircraft its important  choose  seat  further than row   Aneo  those seats are the old type Pinnacle s,"['seat comfort', 'staff attitude', 'customer service']","[0.9481269121170044, 0.9409286975860596, 0.9390082955360413]",positive,0.7643860578536987
Not Verified   New York   London Heathrow Very good staff very nice comfortable seats seat recline good enough food  bit limited  would recommend   others since they are  very good airline,"['seat comfort', 'customer service', 'lounge experience']","[0.9831037521362305, 0.9576945304870605, 0.9439517259597778]",positive,0.9528793096542358
Not Verified   London  Los Angeles Take off was delayed   hrs which  spent onboard because   dent  the door which needed inspection  sure maybe outside  their control  was flying with  wife and two kids    sitting  bulkhead with  seats and using the baby b,"['flight delays', 'booking problems', 'staff attitude']","[0.9892911314964294, 0.9072254300117493, 0.9000205993652344]",neutral,0.4971899688243866
Not Verified   British Airways Comair Johannesburg  Cape Town route  never less than fully subscribed and  this occasion the equivalent  Club Europe stretched back  rows Service followed the usual pattern   drink champagne included and Comairs idiosyncrati,"['customer service', 'lounge experience', 'staff attitude']","[0.9416022300720215, 0.7919552326202393, 0.5712231397628784]",neutral,0.7527465224266052
Trip Verified   London  Bangkok Its not what  used   but most importantly  does not deliver what  promises any longer  Disappointing food outdated and uncomfortable seats appalling baggage handling  LHR and  mediocre crew service onboard The customer servi,"['baggage issues', 'customer service', 'food quality']","[0.9619702100753784, 0.9463710188865662, 0.8144658803939819]",negative,0.9316750168800354
Not Verified   London  Johannesburg Departure was slightly delayed   mph gusts but once away  the flight was the usual comfortable experience  the upper deck Seats  are some  the best  long  the galley  quiet The dinner service was efficient and  were read,"['flight delays', 'seat comfort', 'customer service']","[0.9904860258102417, 0.9762422442436218, 0.9518692493438721]",positive,0.5761839747428894
Trip Verified   Overall  very comfortable flight with British Airways Both   flights took off  time and reached  time  was really excited  fly  since they changed the aircraft from Boeing    Boeing  which  known  the queen  the skies  The flight attendants,"['customer service', 'staff attitude', 'seat comfort']","[0.9485862851142883, 0.9100011587142944, 0.8576686978340149]",positive,0.9769443869590759
Trip Verified   Los Angeles  London   January and  husbands seat was broken The Customer Service Manager was rude   and made insinuations about our intentions  was  dreadful way  end our honeymoon and left  bitter taste  truly horrendous experience,"['staff attitude', 'booking problems', 'customer service']","[0.9987320899963379, 0.9961642026901245, 0.992511510848999]",negative,0.9241530299186707
Trip Verified   Gatwick  Cancun Flight was late  food was bad and  was not possible  change  paid for the internet which did not work for  most  the time Was advised  report but  instructions  where  how,"['flight delays', 'customer service', 'staff attitude']","[0.9643247723579407, 0.858301043510437, 0.7696077227592468]",negative,0.8808472752571106
"Trip Verified  
Fantastic flight Travelled solo from London Gatwick  Glasgow  British Airways Club Europe cabin and could not fault one aspect  the service  arrived  Gatwick around  hours prior  departure All  Club World passengers are entitled  fast trac","['customer service', 'seat comfort', 'lounge experience']","[0.9804890155792236, 0.8821669220924377, 0.7569679617881775]",positive,0.9284337759017944
Trip Verified   Rio  Janeiro  London Heathrow Love this aircraft only   Class Business World Traveller Plus and Economy Class  Cabins  Business class Front  rows and Rear  Rows  had seat    opinion the seat Window seat with  bit more space than the usual s,"['seat comfort', 'customer service', 'staff attitude']","[0.9793456792831421, 0.6939448118209839, 0.3056075870990753]",positive,0.9493141770362854
Trip Verified   Gatwick  Tirana  was incredibly disappointed  the service provided  this flight because  was virtually impossible for   differentiate what made this flight different from being  economy Business class passengers boarded  the same time  econ,"['customer service', 'staff attitude', 'booking problems']","[0.6431788802146912, 0.43816131353378296, 0.2491779327392578]",negative,0.8850511908531189
Not Verified  Keflavik  London Heathrow Cabin crew were amazing Weather was terrifying   drove  the airport   knew things were going   tough Expecting  delay and seeing other European flights were cancelled  expected the same but then were surprised  see o,"['flight delays', 'customer service', 'staff attitude']","[0.9959598779678345, 0.9860381484031677, 0.9683632254600525]",negative,0.6145241260528564
Not Verified   Fly economy and youll  paying more for  awful service The London  Vancouver route uses old planes the oldest inflight entertainment systems and  food was inedible,"['booking problems', 'staff attitude', 'customer service']","[0.9112640023231506, 0.8793128728866577, 0.8455546498298645]",negative,0.8928278684616089
Trip Verified   partner and  spent Christmas  Tokyo The flight over was enjoyable the staff were polite and helpful and  all ran smoothly Our experience back home was completely different The staff were incredibly rude and lazy The flight was  hours and mi,"['staff attitude', 'customer service', 'lounge experience']","[0.7863321304321289, 0.4077952206134796, 0.10504046827554703]",positive,0.4993114471435547
Trip Verified   London  Hong Kong  the entrance  the  business lounge there was  sign saying Silver and Gold members only  membership had just dropped  bronze while  wifes remained  silver  the reception desk  asked why bronze wasnt allowed and was only to,"['staff attitude', 'lounge experience', 'customer service']","[0.9857499003410339, 0.9803044199943542, 0.9525784850120544]",neutral,0.8717256188392639
Not Verified   Los Angeles  London Heathrow   could give   zero stars  would They have the worst customer service Ive flown many airlines around the world with  family but surely  will never fly with British Airways again They gave our seats away  the retu,"['customer service', 'staff attitude', 'booking problems']","[0.9695325493812561, 0.9656974077224731, 0.8397958278656006]",negative,0.9252759218215942
Trip Verified   Istanbul  London  had  wait for ages  check into our flight after being advised  turn   hrs before departure time  check   had  wait for  minutes before any check  staff turned  Once they did the staff were surly and rude  the flight and th,"['staff attitude', 'flight delays', 'customer service']","[0.9922388792037964, 0.9722470641136169, 0.8685396909713745]",negative,0.6848229169845581
Trip Verified   London  Bucharest   flight the hot food finished half way through   was seated  row  and  the time the food cart reached  row there were  sandwiches left  purchase The fitting  the cabin was horrendous Seat change from one row  the other  b,"['flight delays', 'food quality', 'staff attitude']","[0.6209211945533752, 0.44848868250846863, 0.3290006220340729]",negative,0.6349445581436157
Trip Verified   London Heathrow  Rio  Janeiro Not the usual aircraft for this route but   one   favourites this aircraft today has  First Class but was flown empty   usually only offers Club World Flight not full Seated   aisle seat  one  the middle seat  ,"['seat comfort', 'customer service', 'lounge experience']","[0.8292261958122253, 0.5356171727180481, 0.1885553002357483]",neutral,0.7566879391670227
Trip Verified   London  Athens The aircraft and the flight quality were good but they dont provide free food and drink  was unacceptable they did not have sufficient supply for goods they were selling   ended quickly,"['staff attitude', 'customer service', 'lounge experience']","[0.9270589351654053, 0.8351135849952698, 0.47034886479377747]",negative,0.8584729433059692
Trip Verified   Copenhagen  London Super slow had  wait for buses which were delayed Also packed the buses  tight with people Where too far from arrival terminals Service bad from staff Coming  Terminal   the worst terminal  Heathrow The food and beverage ,"['staff attitude', 'customer service', 'flight delays']","[0.9657077789306641, 0.898766815662384, 0.25064581632614136]",negative,0.8888912200927734
Trip Verified   Budapest  Billund return via London   and  Dec   aircrafts CheckIn  Budapest had  narrow timeslot   hours before departure with long queues  was not recognised  Oneworld elite flyer hold  Gold Card with Qatar Airways  checkin and had  strug,"['booking problems', 'staff attitude', 'customer service']","[0.8666437268257141, 0.6068644523620605, 0.5829517245292664]",negative,0.5041309595108032
Not Verified    recently flew from Cape Town  South Africa via London  Brussels  was our anniversary and  were treated   glass  bubbly after take off The staff were  friendly and  cannot even complain about the food served  board Which  might add  seldom e,"['customer service', 'staff attitude', 'food quality']","[0.976436197757721, 0.9140838384628296, 0.8839550614356995]",positive,0.5690751075744629
Not Verified   Sydney  Toulouse via Singapore  London Boeing  and IFE ancient the comfort and service superb Highlight  the TLSLHR sector   celebratory treat with mince pie christmas cake brandy butter which combined with   hit the spot You could argue  sh,"['food quality', 'seat comfort', 'customer service']","[0.948650062084198, 0.9253917932510376, 0.9245514869689941]",positive,0.8732851147651672
Trip Verified   Sofia  London  good overall experience Departure experience let down  poor airport lounge  Sofia and complete failure  honour priority boarding Flight experience generally good and arrival experience  Heathrow very good and efficient,"['customer service', 'staff attitude', 'lounge experience']","[0.7710371017456055, 0.6957206726074219, 0.6108923554420471]",positive,0.735713541507721
Trip Verified    husband and  had  wonderful flight  Barbados the cabin crew were very friendly and nothing was too much trouble Josey and her team were made the the journey amazing having flown with Virgin for many years  can say its night and day Tank yo,"['customer service', 'staff attitude', 'lounge experience']","[0.9946863651275635, 0.9862465858459473, 0.8932291269302368]",positive,0.9825474619865417
Trip Verified   London  Munich    December delayed   mins Dated not very clean  Boarding process was slow and asking passengers  check their hand luggage Turns out plane  half empty  complementary drinks and snacks will  served  this flight with buy onboar,"['flight delays', 'baggage issues', 'staff attitude']","[0.9924366474151611, 0.9737117886543274, 0.9506134986877441]",negative,0.7960999608039856
Trip Verified   Hong Kong  London  booked  return ticket for  sister though  provided travel document details they required However when  got  the airport  found out  sisters middle name was not  her ticket and  therefore didnt match her passport name They,"['booking problems', 'staff attitude', 'customer service']","[0.9980283975601196, 0.9831910133361816, 0.9578292369842529]",neutral,0.8370899558067322
Trip Verified    husband and  used British Airways  fly from London  Paris this past August When  arrived  airport  needed  pay for bags was charged  times for one bag after  was assured charges didnt  through Have been trying  get  refund from  since They,"['baggage issues', 'booking problems', 'staff attitude']","[0.9970211386680603, 0.9933218359947205, 0.9528682827949524]",neutral,0.5431681275367737
Trip Verified   New York  London  was  the last flight out    and this  clearly the cheaper version  all respects  The Boeing  certainly showed its age IFE screen was tiny seat was well used The flight time was quick  hours and thats about    highly profes,"['seat comfort', 'lounge experience', 'customer service']","[0.7853970527648926, 0.46049439907073975, 0.3850492835044861]",positive,0.7651661038398743
Trip Verified   Austin  London Along with   purchase price for each  two roundtrip tickets for  wife and daughter  charged  additional  for seat reservations  ensure they sat together When they went  check  those seat reservations  both directions had been,"['booking problems', 'staff attitude', 'customer service']","[0.9767709970474243, 0.8599538207054138, 0.8503926396369934]",neutral,0.9327779412269592
Not Verified   Frankfurt  London with British Airways Awful airline Put  and  wife  opposite ends  the plane even though  booked together Gave  middle seat even though many others were free  childish airline which charges  premium and then goes out  make t,"['booking problems', 'staff attitude', 'customer service']","[0.9960214495658875, 0.9915023446083069, 0.7843683362007141]",negative,0.906098484992981
Trip Verified   London  Glasgow with British Airways Flight  again delayed its not like its  one off  its delayed every week like  bad joke Really  poor yet very expensive airline who  wouldnt recommend  any traveller,"['flight delays', 'staff attitude', 'customer service']","[0.996456503868103, 0.6592313647270203, 0.28859081864356995]",negative,0.9337734580039978
Trip Verified  London  San Francisco This flight was  delight Friendly relaxed crew good food and wine and  main deck Club World cabin that was nearly empty  you manage your expectations with  Club World and everything goes   should then you shouldnt  disa,"['customer service', 'lounge experience', 'food quality']","[0.9683184027671814, 0.9511113166809082, 0.9223340153694153]",positive,0.9062797427177429
Not Verified   Heathrow  Belfast Great service  Belfast but absolutely shocking    Heathrow Very rude check  staff when told  had  print out boarding passes and also for our suitcases Totally disgusted Cabin crew were lovely  the  flight  Belfast   Decembe,"['staff attitude', 'baggage issues', 'customer service']","[0.9932954907417297, 0.9871847629547119, 0.9055036902427673]",negative,0.8953039050102234
Not Verified   London  Singapore  was apprehensive about flying  Club World after reading many negative reviews  was however surprised Firstly they are not  part with     but   fair  found them   one  the most reasonably priced offerings You get what you p,"['customer service', 'lounge experience', 'booking problems']","[0.7108403444290161, 0.5392077565193176, 0.46782544255256653]",neutral,0.5553051829338074
Trip Verified  Toulouse  London   able bodied fit  customer and Silver member and was seated   Emergency Exit seat  put away all items and had fastened  seatbelt  full compliance  regultions  cabin crew member came   row  point out the security exit and sa,"['customer service', 'staff attitude', 'seat comfort']","[0.977431058883667, 0.6770610213279724, 0.35482022166252136]",neutral,0.8121110200881958
Trip Verified   London Heathrow  Stockholm Business class shorthaul  what   Seats are the same   economy but with  one sitting  the middle seat But you get served drinks and food Proper gin for the  and good food,"['food quality', 'customer service', 'seat comfort']","[0.9702925682067871, 0.8961839079856873, 0.690913200378418]",neutral,0.616624653339386
Trip Verified   Johannesburg  London  had limited recline seats    hour overnight flight  checked   asked and were told  had good seats Completed  complaint and asked why  thought this was  how come their representatives are allowed  lie Never flying  agai,"['booking problems', 'staff attitude', 'seat comfort']","[0.9559000730514526, 0.9296281337738037, 0.9199080467224121]",negative,0.669110119342804
Trip Verified   Johannesburg  London The recently refurbished First and Club World lounge  JNB has failed  resolve the congestion when passengers from the two evening flights  LHR descend   Theres more table space for eating and the food has improved but p,"['flight delays', 'lounge experience', 'food quality']","[0.9805750250816345, 0.9801016449928284, 0.5761213898658752]",negative,0.6462916731834412
Trip Verified   London Heathrow  Miami Flying the Boeing  Unfortunately  hasnt done much work  their first class  these aircraft Seats are flat bed but you have that wedge  the front that even for   makes the beds small And since its  narrow your feet get ,"['booking problems', 'seat comfort', 'staff attitude']","[0.862795352935791, 0.5241164565086365, 0.20801079273223877]",negative,0.73138427734375
Trip Verified   Stockholm  London Heathrow  always  works excellent with service  the ground and  the air They still have  good gin aboard for  decent  and even  the meals  Business looks like the came from the  economy they taste great,"['customer service', 'food quality', 'lounge experience']","[0.9915862679481506, 0.9181920886039734, 0.8531273007392883]",positive,0.9572755098342896
Not Verified  London  Sydney via Singapore Flight left  time cabin crew where fantastic Meals were great Leaving London  had  chicken stir fry and landing into Singapore    were served  English breakfast which  can eat any time  day but wife thought  was  ,"['food quality', 'customer service', 'staff attitude']","[0.9815462827682495, 0.9611057639122009, 0.892398476600647]",positive,0.8374647498130798
Trip Verified  London  New York JFK  were booked  Brussels Airlines two   which cancelled the flight and rerouted    The flight BRU  London was fine but the transatlantic leg and Heathrow Airport Terminal  were utter nightmares Never again will     through,"['booking problems', 'flight delays', 'customer service']","[0.9759276509284973, 0.9240620732307434, 0.6557226181030273]",negative,0.7701716423034668
Trip Verified   The first thing  the shortage  staff The business cabin  quite large and eight across and seem   serviced  one  two people each side  meant that the drink after takeoff did not appear for  hour after the order was taken Unfortunately althou,"['flight delays', 'customer service', 'staff attitude']","[0.8337038159370422, 0.7164044380187988, 0.5736135840415955]",negative,0.6256357431411743
Trip Verified   Brussels  Bangkok via London Club World from London  Bangkok   Nov  seats  and   was  Boeing  with   seat configuration  the business cabin which gives the cabin  crowded impression The seats are comfortable with  flat bed mattress good sel,"['seat comfort', 'customer service', 'staff attitude']","[0.9528208374977112, 0.2775353491306305, 0.07305637001991272]",positive,0.527250349521637
Trip Verified   San Francisco  Oslo via London The head support was damaged   had  sit  hours leaned forward The flight from San Francisco was delayed   missed  connecting flight  London  Oslo  came first  the  counter but received  new flight  hours  minu,"['flight delays', 'booking problems', 'customer service']","[0.9645937085151672, 0.8132420778274536, 0.7815915942192078]",negative,0.7666617631912231
Trip Verified    had  connection flight from London  Berlin traveling with hand luggage  got through  automatic boarding gate and the man  the gate said that  need  check  baggage   has  right  grab  passport and boarding pass  the flight  full they should,"['baggage issues', 'staff attitude', 'customer service']","[0.9946141839027405, 0.9940941333770752, 0.9885726571083069]",neutral,0.8369461297988892
Not Verified   London  Johannesburg with British Airways BAs  gates lounge   rather more civilised place  pass time than the Galleries Lounges  the main terminal Its also  tad closer  the transit   via the rather useful walkway  level    the  gates where t,"['lounge experience', 'customer service', 'staff attitude']","[0.9913550019264221, 0.8396773338317871, 0.4441644549369812]",neutral,0.7402097582817078
Trip Verified   London  Bangalore The flight from Bangalore  London   November  was delayed   hours that resulted   missing the connection flight  return from London  Bangalore was initially delayed   hrs  were assigned  boarding gate and after waiting  th,"['flight delays', 'booking problems', 'customer service']","[0.9956377148628235, 0.9674796462059021, 0.9554713368415833]",neutral,0.5194254517555237
Not Verified  London  Sydney via Singapore  would like  express  thanks and appreciation  the staff  the bag drop centre  Heathrow when  lost  passport  Thursday evening  November They spent nearly  hours trying  locate  and  was eventually found  mins bef,"['customer service', 'baggage issues', 'staff attitude']","[0.9632443785667419, 0.8753644227981567, 0.527321457862854]",neutral,0.6378803849220276
Trip Verified   Lisbon  London  pay extra  check  bag  ensure   not using more than  share  overhead space  have British Airways charge   Euros  check  bag   final destination and then insist that  briefcase  put under the seat   cramped aircraft  ensure t,"['baggage issues', 'staff attitude', 'customer service']","[0.9960440993309021, 0.9863678812980652, 0.9779765009880066]",neutral,0.8527752161026001
Not Verified    operate daily shuttles from London  Glasgow its  busy route and  sure make money plus there   competition However  flights are rarely  time and the fee paying passengers are fed stories about the aircraft was delayed enroute from some far f,"['flight delays', 'booking problems', 'staff attitude']","[0.9716728925704956, 0.7961159944534302, 0.6438676714897156]",neutral,0.6394294500350952
Trip Verified   Doha  London Surprisingly good flight ontime departure and early arrival  min very very attentive and friendly crew especially towards children Food was halal since from Doha clearly announced  passengers Bag arrival was  Seat leg room and ,"['customer service', 'staff attitude', 'seat comfort']","[0.9943404793739319, 0.9908244013786316, 0.9577105641365051]",positive,0.9648571610450745
Trip Verified   London  Buenos Aires  paid extra  top  our holiday cost  fly with them   was  direct flight Firstly they cancelled our flight  few months before departure meaning  had    day earlier and pay  extra night   hotel The plane was old and crampe,"['booking problems', 'customer service', 'staff attitude']","[0.6625687479972839, 0.5575781464576721, 0.5546882748603821]",negative,0.5888797044754028
Trip Verified   San Francisco  London    wonderful aeroplane Movie selection was below average Staff were polite Fist time  used the call button midflight response was fast but  second occasion  was repeatedly ignored call button for  minutes  dont see how,"['staff attitude', 'customer service', 'flight delays']","[0.9634816646575928, 0.9607927799224854, 0.763006865978241]",positive,0.5730921030044556
Trip Verified  Sydney  Singapore with British Airways Packed  like sardines   tin can What  disappointment   airline They pack you  and even getting  your seat   debacle due  the cramped nature  the flight configuration You awkwardly stare  your fellow gue,"['booking problems', 'staff attitude', 'customer service']","[0.9723768830299377, 0.9595015645027161, 0.7027931809425354]",negative,0.8514853715896606
Trip Verified  London  Mauritius  are fortunate enough  have flown with many different airlines including low cost carriers and also upper class cabins  other premium airlines Without  shadow   doubt the whole British Airways experience  the poorest  them ,"['seat comfort', 'customer service', 'lounge experience']","[0.16337060928344727, 0.12642261385917664, 0.06255260109901428]",positive,0.7230208516120911
Trip Verified   Los Angeles  Amsterdam via London Due  delayed take off  risked missing  connecting flight Thanks  the excellent premium host service Julie and her colleague  managed    time Thank you very much,"['flight delays', 'customer service', 'staff attitude']","[0.993012547492981, 0.9919735193252563, 0.8875285387039185]",positive,0.5524053573608398
Trip Verified   London  Vancouver  used  fly this aircraft and route for many years until  was  longer priced competitively  flew  the  and  was  remarkably bad experience Food service was very poor  most aspects  had the chicken tandoori which was far too,"['food quality', 'customer service', 'staff attitude']","[0.8333312273025513, 0.8101772665977478, 0.7277297377586365]",negative,0.8283222317695618
Trip Verified  The flight departure was delayed due  what the Captain described  his announcement   mix  with paperwork Disembarkation was delayed due  what  also described   mix  with landing bridge allocation  the plane had  taxi around the runway until ,"['flight delays', 'customer service', 'staff attitude']","[0.980513870716095, 0.5100007653236389, 0.4648163616657257]",neutral,0.5096074938774109
Trip Verified  London Heathrow  Lisbon Mediocre The flight was very smooth and arrived  time Cabin service left  great deal   desired and staff seemed   just going through the motions  bread roll was offered during meal service and despite requesting  glas,"['staff attitude', 'customer service', 'food quality']","[0.9383607506752014, 0.8944299817085266, 0.5587926506996155]",positive,0.8957712054252625
Not Verified  London  Boston Comfortable flight  economy class Food was fairly good both ways  dinner for the evening flight west and the returning night flight east Got some solid sleep   the flight back,"['food quality', 'seat comfort', 'customer service']","[0.9947094321250916, 0.9915539622306824, 0.9471141695976257]",positive,0.8774826526641846
Trip Verified  Tirana  London Gatwick  fly British Airways around six times  month thanks   work and while  almost always have  pleasant experience this past flight definitely outdid all the others  boarded and departed exactly  time with  very friendly an,"['customer service', 'staff attitude', 'lounge experience']","[0.9954952001571655, 0.9665104150772095, 0.8581454753875732]",positive,0.9560325145721436
